 dsname: mushroom
 n_samples: 8124
 n_features: 22
 n_replicates: 60
 model: Ridge
 model params: {'alpha': 2}
 approx threshold: 0.06

rep 44, Evo, score: 0.923, eval_time: 42.84375, total time: 47.796875
rep 44, EvoML, score: 0.927, eval_time: 27.9375, total time: 33.328125
rep 45, Evo, score: 0.928, eval_time: 46.1875, total time: 51.953125
rep 45, EvoML, score: 0.958, eval_time: 47.171875, total time: 52.65625
rep 46, Evo, score: 0.952, eval_time: 47.234375, total time: 52.59375
rep 46, EvoML, score: 0.946, eval_time: 51.25, total time: 56.890625
rep 47, Evo, score: 0.945, eval_time: 45.34375, total time: 51.0
rep 47, EvoML, score: 0.954, eval_time: 49.125, total time: 54.125
rep 48, Evo, score: 0.957, eval_time: 44.4375, total time: 49.53125
rep 48, EvoML, score: 0.95, eval_time: 34.90625, total time: 39.96875
rep 49, Evo, score: 0.957, eval_time: 43.765625, total time: 48.734375
rep 49, EvoML, score: 0.954, eval_time: 37.03125, total time: 42.046875
rep 50, Evo, score: 0.935, eval_time: 43.390625, total time: 48.40625
rep 50, EvoML, score: 0.927, eval_time: 37.6875, total time: 43.171875
rep 51, Evo, score: 0.932, eval_time: 42.765625, total time: 47.5
rep 51, EvoML, score: 0.929, eval_time: 31.390625, total time: 36.5625
rep 52, Evo, score: 0.955, eval_time: 41.8125, total time: 46.5
rep 52, EvoML, score: 0.955, eval_time: 32.78125, total time: 38.09375
rep 53, Evo, score: 0.953, eval_time: 41.390625, total time: 46.484375
rep 53, EvoML, score: 0.915, eval_time: 27.140625, total time: 32.171875
rep 54, Evo, score: 0.936, eval_time: 35.609375, total time: 39.65625
rep 54, EvoML, score: 0.919, eval_time: 23.421875, total time: 27.859375
rep 55, Evo, score: 0.937, eval_time: 42.875, total time: 47.671875
rep 55, EvoML, score: 0.944, eval_time: 42.828125, total time: 47.8125
rep 56, Evo, score: 0.935, eval_time: 43.0625, total time: 48.03125
rep 56, EvoML, score: 0.936, eval_time: 35.109375, total time: 39.90625
rep 57, Evo, score: 0.952, eval_time: 43.25, total time: 47.84375
rep 57, EvoML, score: 0.952, eval_time: 36.34375, total time: 41.078125
rep 58, Evo, score: 0.958, eval_time: 41.609375, total time: 46.53125
rep 58, EvoML, score: 0.962, eval_time: 38.171875, total time: 43.46875
rep 59, Evo, score: 0.946, eval_time: 39.265625, total time: 43.828125
rep 59, EvoML, score: 0.936, eval_time: 22.46875, total time: 25.234375
rep 60, Evo, score: 0.932, eval_time: 27.140625, total time: 29.90625
rep 60, EvoML, score: 0.927, eval_time: 19.625, total time: 22.421875
*>> mushroom, #1: Evo 0.9515, #2: EvoML 0.9449
*Approximations: 0.458
*Runtime 5143.5
